"id","geom","direction","barm","earm","region","display","rt_typea","rt_typeb","lrs_date","routeid","stateroute","relroutety","relroutequ","shape_stle","st_astext"
1003,"0102000020E61000000D0000006A288BFEED9D5EC0FB3B763FAD5E4840477D7BD1ED9D5EC0056AC731C65E4840DB78CC74ED9D5EC0D6A061EBEB5E48408FA40A62ED9D5EC02695F9ACF95E4840A7249B9DEC9D5EC0086713EA055F484027CE8694EB9D5EC09380F12B115F48407C2F4856EA9D5EC04F2D393C1A5F484045C47D71E89D5EC0A53F2417245F48407575119BE69D5EC012DF68832C5F484011BA5A43E49D5EC0E5F5739F345F48409B5B3D9AE19D5EC0499556833D5F4840FDC81FB8DF9D5EC07BCF5084435F48407452146ED99D5EC0011678AE575F4840","d","252.66","253.03","NW","5","IS",1,"20161231","005","005","","","1946.98960813","LINESTRING(-122.467651019951 48.739662106258,-122.467640276523 48.7404234145834,-122.467618179016 48.7415746905041,-122.467613706964 48.7419944971719,-122.46756687308 48.7423679918994,-122.467503673216 48.7427115372858,-122.467427797788 48.7429881362137,-122.467312214679 48.7432888915057,-122.467200057077 48.743545938689,-122.467057074166 48.7437934223379,-122.466894683761 48.744064729001,-122.466779738464 48.7442479509909,-122.466395873876 48.7448633276326)"
483,"0102000020E610000002000000BCE8AD27D59D5EC08198037C575F4840EC327ABBD19D5EC084C72E07635F4840","i","253.03","253.05","NW","5","IS",1,"20161231","005","005","","","138.146632606","LINESTRING(-122.466134948571 48.7448573129232,-122.465926045737 48.7452095964827)"
4922,"0102000020E6100000020000007452146ED99D5EC0011678AE575F48409B321912D69D5EC0EDB0A585625F4840","d","253.03","253.05","NW","5","IS",1,"20161231","005","005","","","130.528393617","LINESTRING(-122.466395873876 48.7448633276326,-122.466190838439 48.7451941546477)"
1004,"0102000020E6100000070000009B321912D69D5EC0EDB0A585625F48401FBA1923D19D5EC057B3B7C2725F484038DEA3F8CB9D5EC02E4651FC835F48400CB21B9CC79D5EC01358F2C0935F4840DB523D05C59D5EC0B70BF6359F5F484059CBC358BF9D5EC03DD68ED0B85F4840101656BEB89D5EC0A539849BD95F4840","d","253.05","253.32","NW","5","IS",1,"20161231","005","005","","","1397.06968732","LINESTRING(-122.466190838439 48.7451941546477,-122.465889716267 48.7456897160507,-122.46557441714 48.7462153813216,-122.465308215186 48.7466965850182,-122.465150174986 48.7470462275882,-122.464803878026 48.7478275964208,-122.464400848454 48.7488283534652)"
484,"0102000020E610000008000000EC327ABBD19D5EC084C72E07635F48405EECFEBECC9D5EC047D8AEBC725F484088014A30C89D5EC0BDA1E0E8815F484096147CA1C39D5EC0E0BBD31C935F484056709A6FC09D5EC00725A017A05F4840FC6ACC61BB9D5EC00A856E25B75F4840BDCF1C18B39D5EC03A3D0692E05F4840FE16939BAE9D5EC0CA4F82B8F65F4840","i","253.05","253.4","NW","5","IS",1,"20161231","005","005","","","1727.1932312","LINESTRING(-122.465926045737 48.7452095964827,-122.465621708821 48.7456889966712,-122.465343544265 48.7461520287356,-122.465065356419 48.7466770204408,-122.464870358295 48.7470731288868,-122.4645618912 48.7477766790053,-122.464056041847 48.7490408449616,-122.463782209055 48.7497168194091)"
2193,"0102000020E610000006000000101656BEB89D5EC0A539849BD95F4840F3FE011AB79D5EC0B8499351E15F4840889830B4B29D5EC04CB50205F85F484037295898AE9D5EC0616583660C60484000B0611EA39D5EC0032A8D1A46604840AE29B12FA09D5EC0C8D7E55E54604840","d","253.32","253.59","NW","5","IS",1,"20161231","005","005","","","1414.81681918","LINESTRING(-122.464400848454 48.7488283534652,-122.464300634336 48.7490636796169,-122.464032218415 48.7497564566825,-122.463781438918 48.7503784314711,-122.463080974005 48.7521393956449,-122.462901995669 48.7525747892647)"
485,"0102000020E610000004000000FE16939BAE9D5EC0CA4F82B8F65F48409ADCEE70AA9D5EC07171BC790B6048409460A9D79E9D5EC017E7C4B645604840576F8CBD9D9D5EC0D9968C6D4B604840","i","253.4","253.58","NW","5","IS",1,"20161231","005","005","","","975.925261979","LINESTRING(-122.463782209055 48.7497168194091,-122.463527901901 48.7503502054341,-122.462819972427 48.7521275006713,-122.462752711433 48.7523018776389)"
4925,"0102000020E610000002000000576F8CBD9D9D5EC0D9968C6D4B60484021DBD990989D5EC0DA6C6D6465604840","i","253.58","253.63","NW","5","IS",1,"20161231","005","005","","","299.155433241","LINESTRING(-122.462752711433 48.7523018776389,-122.46243687892 48.7530942472747)"
4926,"0102000020E610000002000000AE29B12FA09D5EC0C8D7E55E54604840AD3210779C9D5EC01506A87966604840","d","253.59","253.63","NW","5","IS",1,"20161231","005","005","","","209.02683224","LINESTRING(-122.462901995669 48.7525747892647,-122.462674871271 48.7531272955349)"
4924,"0102000020E61000000300000021DBD990989D5EC0DA6C6D64656048403690E2D1969D5EC0E7B357F16D604840550319A3949D5EC0A6B2519F78604840","i","253.63","253.68","NW","5","IS",1,"20161231","005","005","","","221.929720987","LINESTRING(-122.46243687892 48.7530942472747,-122.462330313924 48.7533551862942,-122.462197088649 48.7536811016956)"
4923,"0102000020E610000002000000AD3210779C9D5EC01506A879666048406BB0EF239B9D5EC0E04B93EB6C604840","d","253.63","253.65","NW","5","IS",1,"20161231","005","005","","","74.4110940348","LINESTRING(-122.462674871271 48.7531272955349,-122.462594017097 48.7533239812108)"
4929,"0102000020E6100000020000006BB0EF239B9D5EC0E04B93EB6C6048406A1129B3979D5EC047150D7C7E604840","d","253.65","253.69","NW","5","IS",1,"20161231","005","005","","","202.148964867","LINESTRING(-122.462594017097 48.7533239812108,-122.462384023767 48.753860002888)"
4927,"0102000020E610000002000000550319A3949D5EC0A6B2519F786048405FC1C9F3939D5EC0A1DB2AFD7B604840","i","253.68","253.69","NW","5","IS",1,"20161231","005","005","","","38.8416296229","LINESTRING(-122.462197088649 48.7536811016956,-122.462155291583 48.7537838420169)"
4930,"0102000020E6100000020000006A1129B3979D5EC047150D7C7E604840F0F3AA90949D5EC0F3DD491C8E604840","d","253.69","253.72","NW","5","IS",1,"20161231","005","005","","","180.11559962","LINESTRING(-122.462384023767 48.753860002888,-122.462192694613 48.7543368683509)"
4928,"0102000020E6100000020000005FC1C9F3939D5EC0A1DB2AFD7B6048406F2AD133919D5EC066F2F38789604840","i","253.69","253.71","NW","5","IS",1,"20161231","005","005","","","156.22236528","LINESTRING(-122.462155291583 48.7537838420169,-122.461987451805 48.7541971150538)"
486,"0102000020E6100000070000006F2AD133919D5EC066F2F3878960484012F3D6A28E9D5EC06F6181A096604840FFD1F4AE8C9D5EC06F371183A360484024CD57998B9D5EC07112C32CB16048406BCBDA0B8B9D5EC012EDEBEEBD60484079599BE08A9D5EC05D49132DC960484039205CE68A9D5EC0F0DF3848CC604840","i","253.71","253.85","NW","5","IS",1,"20161231","005","005","","","752.464161368","LINESTRING(-122.461987451805 48.7541971150538,-122.461830816185 48.7545967704526,-122.461711634714 48.7549899896684,-122.461645446533 48.7554069473744,-122.461611713091 48.7557963039382,-122.461601402005 48.7561394066022,-122.461602773635 48.7562341954907)"
3261,"0102000020E610000007000000F0F3AA90949D5EC0F3DD491C8E60484067A945FD929D5EC09389BC4B96604840C793B77B909D5EC0538D1708A3604840EEC14EF48E9D5EC0543890A2AE604840800CFB4C8E9D5EC0905C781EB8604840989FA6B78D9D5EC06DA77B57C560484064AEF7C58D9D5EC068CE9A59CC604840","d","253.72","253.85","NW","5","IS",1,"20161231","005","005","","","703.705000562","LINESTRING(-122.462192694613 48.7543368683509,-122.462096517591 48.75458666521,-122.461943558955 48.754975329876,-122.461850239669 48.7553294376563,-122.461810345807 48.7556188667014,-122.461774742811 48.7560223916797,-122.461778156162 48.7562362676516)"
4931,"0102000020E61000000200000039205CE68A9D5EC0F0DF3848CC6048404F013CF38A9D5EC0C75B2CABD8604840","i","253.85","253.88","NW","5","IS",1,"20161231","005","005","","","138.004308243","LINESTRING(-122.461602773635 48.7562341954907,-122.461605843161 48.7566122023196)"
1005,"0102000020E61000000200000064AEF7C58D9D5EC068CE9A59CC6048405CDD74BF8D9D5EC03F8059DBD8604840","d","253.85","253.88","NW","5","IS",1,"20161231","005","005","","","139.342993857","LINESTRING(-122.461778156162 48.7562362676516,-122.461776603819 48.7566179453865)"
4934,"0102000020E6100000020000005CDD74BF8D9D5EC03F8059DBD8604840359A3FB88D9D5EC0FF7E7259F8604840","d","253.88","253.94","NW","5","IS",1,"20161231","005","005","","","350.869360007","LINESTRING(-122.461776603819 48.7566179453865,-122.461774885284 48.7575790223182)"
4932,"0102000020E6100000020000004F013CF38A9D5EC0C75B2CABD8604840E080E3F78A9D5EC0A4EBF466F8604840","i","253.88","253.94","NW","5","IS",1,"20161231","005","005","","","353.553832688","LINESTRING(-122.461605843161 48.7566122023196,-122.461606952831 48.7575806327725)"
4935,"0102000020E610000002000000359A3FB88D9D5EC0FF7E7259F8604840C0FD74BA8D9D5EC048EE595704614840","d","253.94","253.97","NW","5","IS",1,"20161231","005","005","","","133.604882471","LINESTRING(-122.461774885284 48.7575790223182,-122.461775411844 48.757944983398)"
4933,"0102000020E610000002000000E080E3F78A9D5EC0A4EBF466F8604840F0E192F78A9D5EC0B847DF0E04614840","i","253.94","253.97","NW","5","IS",1,"20161231","005","005","","","129.862527363","LINESTRING(-122.461606952831 48.7575806327725,-122.461606877747 48.7579363432155)"
487,"0102000020E610000004000000F0E192F78A9D5EC0B847DF0E046148402F13F9F08A9D5EC06367A6371F614840EE15F2FF8A9D5EC0722DDEA436614840DD4F3AD58A9D5EC0DE9F5A8460614840","i","253.97","254.16","NW","5","IS",1,"20161231","005","005","","","1030.12540391","LINESTRING(-122.461606877747 48.7579363432155,-122.461605303991 48.7587651789206,-122.46160887376 48.7594801030017,-122.461598689027 48.7607579653265)"
1006,"0102000020E610000006000000C0FD74BA8D9D5EC048EE5957046148400CD18EC98D9D5EC057BB26C81B614840917037AB8D9D5EC07C05F32239614840F2CBE58E8D9D5EC027CA4BE063614840E9A687988D9D5EC0D1A4E587896148402E4D16A18D9D5EC0D867BDEBAA614840","d","253.97","254.32","NW","5","IS",1,"20161231","005","005","","","1855.93376252","LINESTRING(-122.461775411844 48.757944983398,-122.461779012174 48.7586603345032,-122.461771778241 48.7595561682346,-122.461765026484 48.7608604784075,-122.461767322991 48.7620096083934,-122.461769363192 48.7630285906632)"
488,"0102000020E610000003000000DD4F3AD58A9D5EC0DE9F5A8460614840E35DD9D38A9D5EC04F0E4D4088614840ECEB67C18A9D5EC0DA35C9DFAA614840","i","254.16","254.32","NW","5","IS",1,"20161231","005","005","","","828.442482263","LINESTRING(-122.461598689027 48.7607579653265,-122.461598360321 48.7619705559015,-122.461593963133 48.7630271656487)"
4937,"0102000020E6100000060000002E4D16A18D9D5EC0D867BDEBAA61484008B6D0608D9D5EC09AF5E58EC76148404170409E8D9D5EC004AB4150D4614840986FAA398E9D5EC0A523D224E1614840FB6357378F9D5EC097B1512BF4614840681069A08F9D5EC033AE0070FA614840","d","254.32","254.49","NW","5","IS",1,"20161231","005","005","","","887.034731387","LINESTRING(-122.461769363192 48.7630285906632,-122.461754039592 48.7639025328492,-122.46176868718 48.7642917938847,-122.461805740777 48.7646833444663,-122.461866221754 48.7652639531035,-122.461891272165 48.7654552462885)"
4936,"0102000020E610000005000000ECEB67C18A9D5EC0DA35C9DFAA6148403C5919AC8A9D5EC0E97A9E6CBC61484010DC5EE78A9D5EC00A927B2AD4614840E5D6253E8B9D5EC0F773A62CDF614840B7C8D7F38C9D5EC0133308A5FB614840","i","254.32","254.49","NW","5","IS",1,"20161231","005","005","","","901.021959845","LINESTRING(-122.461593963133 48.7630271656487,-122.461588883166 48.7635627530888,-122.461603014599 48.7642872908946,-122.461623703911 48.7646232426413,-122.461728058554 48.7654920854603)"
2322,"0102000020E610000007000000B7C8D7F38C9D5EC0133308A5FB614840EC6DE0C28E9D5EC07CF66428146248402ACDC1B98F9D5EC0B03012EF20624840D9D4B718919D5EC04672F24A30624840470F783D929D5EC0BBE03F883C6248403CE80780939D5EC0EDD053E548624840FEE84CE6949D5EC03D4781EA52624840","i","254.49","254.67","NW","5","IS",1,"20161231","005","005","","","979.686797237","LINESTRING(-122.461728058554 48.7654920854603,-122.461838454408 48.7662401669486,-122.461897315273 48.7666300619907,-122.461980990909 48.7670987781353,-122.46205078816 48.7674722968963,-122.462127692911 48.7678496035822,-122.462213111026 48.7681553965799)"
1007,"0102000020E610000007000000681069A08F9D5EC033AE0070FA614840A58DD06A909D5EC0E17A5883066248403D2E09E5909D5EC0ED3E43380E6248404FCDF003929D5EC0022C3CED1C6248402D572837949D5EC075EEAEC43762484054297861969D5EC0759DAE9D486248400824FEB8979D5EC0E7E5B4E251624840","d","254.49","254.67","NW","5","IS",1,"20161231","005","005","","","982.231666646","LINESTRING(-122.461891272165 48.7654552462885,-122.4619395291 48.7658237630874,-122.461968668905 48.7660589531277,-122.462037072333 48.7665077728089,-122.462171353717 48.7673269132764,-122.462303511949 48.7678410627949,-122.462385414299 48.7681239493648)"
1622,"0102000020E6100000070000000824FEB8979D5EC0E7E5B4E251624840AB271B879B9D5EC0184F19E866624840105CE59F9D9D5EC030DE403372624840868E366F9F9D5EC0417B10AF7A62484032092513A19D5EC054B9498A82624840BA658C5AA99D5EC0BF8547B4A96248404DFE1184AA9D5EC087DC3501B0624840","d","254.67","254.88","NW","5","IS",1,"20161231","005","005","","","1084.70879872","LINESTRING(-122.462385414299 48.7681239493648,-122.462617661017 48.7687654613093,-122.462745641693 48.7691101137865,-122.462856105116 48.7693690138317,-122.462956224602 48.7696087703686,-122.463461529834 48.7708039616805,-122.463532464573 48.7709962380405)"
2323,"0102000020E610000004000000FEE84CE6949D5EC03D4781EA52624840F2B20502999D5EC01006675D6B624840AEBCB9069D9D5EC0D62096337E624840C2D6C4DCA79D5EC05B3A72EEB1624840","i","254.67","254.88","NW","5","IS",1,"20161231","005","005","","","1095.12849036","LINESTRING(-122.462213111026 48.7681553965799,-122.462463861051 48.7689015152974,-122.462709123024 48.7694763644264,-122.463370506502 48.7710550363306)"
2325,"0102000020E61000000A000000C2D6C4DCA79D5EC05B3A72EEB1624840E03C8378AA9D5EC022453D7FBD624840F67CD565AE9D5EC095B8B18FCB6248406EAE14B4B29D5EC08ECCF6A1D7624840755DE9F7B69D5EC0C4494D3CE2624840432EE4BEBB9D5EC099B14D21EC624840E5863C88C19D5EC085B7BC45F762484045193DCCCC9D5EC04760757C0A6348408848B698DB9D5EC02FAA30132463484013FC0268F89D5EC0C36E593A56634840","i","254.88","255.31","NW","5","IS",1,"20161231","005","005","","","2196.67554575","LINESTRING(-122.463370506502 48.7710550363306,-122.463529709017 48.7714079903765,-122.46376939629 48.7718371980456,-122.464032192418 48.7722055869173,-122.464292505165 48.7725291612037,-122.464584086259 48.772831118523,-122.464937266453 48.773171155116,-122.465624866168 48.7737575123907,-122.466528108607 48.7745384204503,-122.468286517062 48.7760689675029)"
1621,"0102000020E61000000A0000004DFE1184AA9D5EC087DC3501B06248409C64C616AD9D5EC0205CAD19BB624840E5DE3927AF9D5EC059867A10C3624840CDC3FE54B29D5EC0F2748BC0CC62484061E4EF5BB69D5EC0511DD24AD7624840AD419A86BA9D5EC0F663BA65E0624840B36D36E1BF9D5EC05E6A78ACEA624840C3A8E340C59D5EC048F7A527F46248400838EAB9D09D5EC0E0DA3ECC07634840DCB87238DF9D5EC060A422F720634840","d","254.88","255.17","NW","5","IS",1,"20161231","005","005","","","1490.80049864","LINESTRING(-122.463532464573 48.7709962380405,-122.463689512008 48.7713348480686,-122.463815504565 48.7715778921381,-122.464009522241 48.7718735390607,-122.464255317945 48.7721951986265,-122.464509630815 48.7724730644331,-122.464836409715 48.7727866733519,-122.465164396594 48.7730760155087,-122.46586463807 48.7736754710111,-122.466749298127 48.774443523326)"
3235,"0102000020E610000003000000DCB87238DF9D5EC060A422F720634840AD78BE08FC9D5EC00D91AB4E53634840750F13F8199E5EC0A46F3BFD86634840","d","255.17","255.43","NW","5","IS",1,"20161231","005","005","","","1428.5360976","LINESTRING(-122.466749298127 48.774443523326,-122.468507944114 48.7759798372009,-122.470335024465 48.7775570430961)"
2324,"0102000020E61000000200000013FC0268F89D5EC0C36E593A56634840F14E435F129E5EC0194526D982634840","i","255.31","255.42","NW","5","IS",1,"20161231","005","005","","","627.202099028","LINESTRING(-122.468286517062 48.7760689675029,-122.469871345263 48.7774306713929)"
4939,"0102000020E610000003000000F14E435F129E5EC0194526D982634840A3D15062199E5EC0DA97270E8F6348402CEA3536219E5EC045D25FBC9C634840","i","255.42","255.48","NW","5","IS",1,"20161231","005","005","","","361.873120163","LINESTRING(-122.469871345263 48.7774306713929,-122.470299319195 48.7778032010389,-122.470777084972 48.7782206981542)"
4940,"0102000020E610000002000000750F13F8199E5EC0A46F3BFD86634840CCFC7C9E269E5EC0A2EF3A919C634840","d","255.43","255.49","NW","5","IS",1,"20161231","005","005","","","304.147133583","LINESTRING(-122.470335024465 48.7775570430961,-122.471107122477 48.7782155549787)"
2326,"0102000020E6100000040000002CEA3536219E5EC045D25FBC9C6348400C4104B92E9E5EC0E0E379FFB3634840F5467295359E5EC04DABF1A9BE634840C40E9F673C9E5EC0DE3BF0CFC8634840","i","255.48","255.6","NW","5","IS",1,"20161231","005","005","","","633.973539092","LINESTRING(-122.470777084972 48.7782206981542,-122.471601728587 48.7789306016127,-122.472020494078 48.7792560987496,-122.472436814623 48.7795658038155)"
1624,"0102000020E61000000D000000CCFC7C9E269E5EC0A2EF3A919C634840B4431A94329E5EC052158102B1634840FB3FF245399E5EC0825965AEBB634840F34A6574409E5EC0832E23ADC5634840ED2D1FAA459E5EC0986DE4A7CC634840BB6B5D514C9E5EC02D17C120D5634840A88400BA549E5EC0707363FBDD634840530629455C9E5EC00AF2AE1AE56348408625EE77639E5EC0B2C9E293EB634840008BBB3E6B9E5EC01254D6CFF1634840ECAEAC94729E5EC08FF380BDF6634840872BD593799E5EC04B618959FB634840503F50FB819E5EC02C45180900644840","d","255.49","255.83","NW","5","IS",1,"20161231","005","005","","","1768.86160613","LINESTRING(-122.471107122477 48.7782155549787,-122.471837068223 48.7788394098558,-122.472245680401 48.7791650767204,-122.472684000891 48.7794701024805,-122.473001985978 48.779683100259,-122.473408070785 48.7799416487527,-122.473921299463 48.7802118526077,-122.474381723464 48.7804292062975,-122.474821074071 48.7806267602313,-122.475295718334 48.7808170124555,-122.475743454586 48.7809674148222,-122.476170499967 48.7811080857087,-122.476683452956 48.7812510841853)"
2327,"0102000020E610000011000000C40E9F673C9E5EC0DE3BF0CFC8634840A7E0161F449E5EC076F8A016D3634840C8945AA84C9E5EC053E7E8C1DC634840D37E8081539E5EC02FA893DAE363484033A15C685B9E5EC09623D03DEB6348409BDAE1EA629E5EC01ABEBBA5F16348400C1BE1BE6A9E5EC0DA0029DFF763484050DF0ADD719E5EC00E72C3D0FC634840DACF4DC5789E5EC0F4000C19016448401C77B4D37F9E5EC020505515056448409D642926899E5EC041FE94CA096448404D3C5667939E5EC068E906F80D6448400A95FBCB9D9E5EC08700FFB11164484046E742D8A79E5EC0606ADDC5146448401AEDF3D0B19E5EC0B542C890176448408233BA27EE9E5EC096AF9F03286448401C4A9B96179F5EC0FAB3DF8533644840","i","255.6","256.27","NW","5","IS",1,"20161231","005","005","","","3503.71188676","LINESTRING(-122.472436814623 48.7795658038155,-122.472907802907 48.7798794065465,-122.473428810557 48.7801744830346,-122.473846793636 48.7803910466176,-122.474329081019 48.7806164995483,-122.474787445603 48.7808119932854,-122.475265235739 48.7810019445621,-122.475699673288 48.7811528162311,-122.476121259678 48.7812835034,-122.476551939235 48.7814051310127,-122.477120914863 48.78154880786,-122.477746805396 48.781676295638,-122.478381152807 48.781790017617,-122.478994431815 48.7818839388972,-122.479603040895 48.7819691636882,-122.483285838925 48.7824711351124,-122.485814716005 48.7828223554897)"
1623,"0102000020E610000007000000503F50FB819E5EC02C45180900644840AB3E37DA8D9E5EC05B7AEDD90564484013FA92B1969E5EC079B3876409644840FA3E7FC8A09E5EC016E04AC10C644840ADFB7C67A99E5EC0546042380F64484087FDFC70B29E5EC08FFEB3AB116448401DCC7976EF9E5EC08FCE817A22644840","d","255.83","256.15","NW","5","IS",1,"20161231","005","005","","","1659.34722185","LINESTRING(-122.476683452956 48.7812510841853,-122.477407983732 48.7814285668907,-122.477947610409 48.7815366423228,-122.478563427223 48.7816392531969,-122.479089614919 48.781714470301,-122.479641196309 48.781789267433,-122.483365649169 48.7823022016356)"
1627,"0102000020E6100000020000001DCC7976EF9E5EC08FCE817A22644840DE9B1575189F5EC0DEE884062E644840","d","256.15","256.27","NW","5","IS",1,"20161231","005","005","","","617.232517644","LINESTRING(-122.483365649169 48.7823022016356,-122.485867758849 48.7826545857404)"
4941,"0102000020E6100000020000001C4A9B96179F5EC0FAB3DF8533644840123B4C01249F5EC0C48CC80037644840","i","256.27","256.3","NW","5","IS",1,"20161231","005","005","","","186.910871547","LINESTRING(-122.485814716005 48.7828223554897,-122.486572575039 48.7829285601852)"
4942,"0102000020E610000002000000DE9B1575189F5EC0DEE884062E6448407EAB1398249F5EC06109596A31644840","d","256.27","256.3","NW","5","IS",1,"20161231","005","005","","","182.668554479","LINESTRING(-122.485867758849 48.7826545857404,-122.486608523568 48.7827580389737)"
1626,"0102000020E6100000060000007EAB1398249F5EC06109596A3164484050DD7A4F309F5EC0DAEFF7A734644840923A72D83A9F5EC0F2134C0E3764484063CC4A1E459F5EC03C5DDACD386448408E45D820529F5EC00E9D52053A644840C6DD303E839F5EC05C35709A3E644840","d","256.3","256.57","NW","5","IS",1,"20161231","005","005","","","1403.31519895","LINESTRING(-122.486608523568 48.7827580389737,-122.487323636994 48.7828569374685,-122.487966643859 48.7829301711535,-122.488593648 48.7829835239631,-122.489387713626 48.7830206540476,-122.492385432931 48.7831605003255)"
2328,"0102000020E610000007000000123B4C01249F5EC0C48CC800376448406025527E2E9F5EC07B2F27C739644840D1694B07399F5EC09E967C2D3C6448408962564E449F5EC08572F6383E644840A562213C519F5EC0A7A4508D3F644840C10C3105839F5EC0F5D6660D44644840C6CDB067BC9F5EC039BE838F49644840","i","256.3","256.73","NW","5","IS",1,"20161231","005","005","","","2255.59208922","LINESTRING(-122.486572575039 48.7829285601852,-122.487212734433 48.7830132428489,-122.48785574307 48.7830864771215,-122.488544067726 48.783148880325,-122.489333183864 48.7831894534841,-122.492371843243 48.7833267929217,-122.49587433115 48.7834948914792)"
1625,"0102000020E610000003000000C6DD303E839F5EC05C35709A3E644840330226A1BC9F5EC0414D851B44644840FDAA72BBD59F5EC09989644F46644840","d","256.57","256.8","NW","5","IS",1,"20161231","005","005","","","1217.73488085","LINESTRING(-122.492385432931 48.7831605003255,-122.495888030164 48.7833284760368,-122.497420179348 48.783395694819)"
2329,"0102000020E610000002000000C6CDB067BC9F5EC039BE838F496448403810F708DC9F5EC0AC29DF6A4C644840","i","256.73","256.81","NW","5","IS",1,"20161231","005","005","","","466.85239096","LINESTRING(-122.49587433115 48.7834948914792,-122.497804871819 48.7835820760405)"
1628,"0102000020E610000008000000FDAA72BBD59F5EC09989644F466448404AA141ABF79F5EC0D9CD5A484964484046FAB64203A05EC0D68B0F534A6448407465EFB20FA05EC03CA5A31B4C6448403E0D83BE1AA05EC0A81CD2094F644840685255F422A05EC03E8ED0BB51644840A41BD11D28A05EC00F3C64DA536448405BBF42D22BA05EC0776F3DBF55644840","d","256.8","257.04","NW","5","IS",1,"20161231","005","005","","","1284.70735378","LINESTRING(-122.497420179348 48.783395694819,-122.499491514294 48.7834864085559,-122.500199011506 48.7835182023916,-122.500958188806 48.7835726307917,-122.501632335644 48.7836620593965,-122.502133448908 48.7837443130816,-122.502448515136 48.7838089932849,-122.502674641784 48.783866791723)"
2330,"0102000020E6100000080000003810F708DC9F5EC0AC29DF6A4C644840B544DE1BF79F5EC08BFD81CD4E6448401097D11D03A05EC0B537A9D44F644840A07DD20E0FA05EC032DCABBD516448401ABE00AC18A05EC0B1DECDD65364484008D064D220A05EC0BAC7B790566448400F5497D327A05EC08AD295C9596448408A08CB912BA05EC0F65473DE5B644840","i","256.81","257.04","NW","5","IS",1,"20161231","005","005","","","1190.16678118","LINESTRING(-122.497804871819 48.7835820760405,-122.499457327899 48.7836548695296,-122.500190214804 48.7836862398393,-122.500919061239 48.7837445344125,-122.501505852437 48.783808565638,-122.502003286791 48.7838917634358,-122.502430818349 48.7839900952868,-122.502659271502 48.7840536177772)"
4943,"0102000020E6100000020000008A08CB912BA05EC0F65473DE5B6448403CEA2F8A35A05EC0AA134D6161644840","i","257.04","257.07","NW","5","IS",1,"20161231","005","005","","","159.138533742","LINESTRING(-122.502659271502 48.7840536177772,-122.503267809669 48.7842218042709)"
4944,"0102000020E6100000020000005BBF42D22BA05EC0776F3DBF556448404F71648536A05EC01C55E3C15B644840","d","257.04","257.07","NW","5","IS",1,"20161231","005","005","","","171.197439071","LINESTRING(-122.502674641784 48.783866791723,-122.503327701653 48.7840502128622)"
2331,"0102000020E6100000050000003CEA2F8A35A05EC0AA134D61616448401CF491A739A05EC088778BFE63644840A6CE78675DA05EC0369E3C617B64484025CA63BBA4A05EC0B42EFE4EAA644840CB0D182EAAA05EC0B8E78CE4AD644840","i","257.07","257.43","NW","5","IS",1,"20161231","005","005","","","1917.4500377","LINESTRING(-122.503267809669 48.7842218042709,-122.503518955739 48.7843015843383,-122.505700939155 48.7850152536379,-122.510054442836 48.7864474049688,-122.510386966219 48.7865567863477)"
1629,"0102000020E6100000040000004F71648536A05EC01C55E3C15B644840BBCA7D443AA05EC044F3AFFD5D6448403E2A009D57A05EC02595365D716448403ABAE08261A05EC0B0D28EC877644840","d","257.07","257.19","NW","5","IS",1,"20161231","005","005","","","705.904440635","LINESTRING(-122.503327701653 48.7840502128622,-122.503556368679 48.7841183766491,-122.505347490464 48.7847095982091,-122.505951613865 48.7849055001619)"
2044,"0102000020E6100000030000003ABAE08261A05EC0B0D28EC877644840C7894BBD7CA05EC0A53BBB6E896448409473E382A0A05EC034218E8EA0644840","d","257.19","257.39","NW","5","IS",1,"20161231","005","005","","","1032.92888375","LINESTRING(-122.505951613865 48.7849055001619,-122.507613490837 48.7854441084121,-122.509796831246 48.7861498064034)"
2045,"0102000020E6100000050000009473E382A0A05EC034218E8EA064484099D7BC5BF0A05EC09DC74EC7D4644840AE820D3EFDA05EC0DE3EEB23DD6448403D9350C204A15EC005C5D911E2644840FD3AE2110BA15EC0981E5C85E6644840","d","257.39","257.72","NW","5","IS",1,"20161231","005","005","","","1752.03154956","LINESTRING(-122.509796831246 48.7861498064034,-122.514670309464 48.7877434858958,-122.515456689066 48.7879986666355,-122.515915468871 48.788149100621,-122.516300650528 48.7882849407007)"
2332,"0102000020E610000002000000CB0D182EAAA05EC0B8E78CE4AD64484011F782B3B1A05EC07C3EA670B2644840","i","257.43","257.45","NW","5","IS",1,"20161231","005","005","","","121.784672807","LINESTRING(-122.510386966219 48.7865567863477,-122.510846021553 48.7866955577601)"
2333,"0102000020E61000000400000011F782B3B1A05EC07C3EA670B264484072AD30BEEAA05EC0C8A27ABFD7644840E8D4337C02A15EC0A0113F48E7644840A3DF24E907A15EC09D5CCE13EB644840","i","257.45","257.72","NW","5","IS",1,"20161231","005","005","","","1417.60622487","LINESTRING(-122.510846021553 48.7866955577601,-122.514327571427 48.787834105378,-122.515776682488 48.7883081729844,-122.516107831964 48.7884239919306)"
