id,route,direction,mpdirection,milepost_small,milepost_large,geometry
12,5,S,D,177.0,179.0,"LINESTRING (-122.3222297704384 47.76950293, -122.3222107954 47.7695521901427, -122.322150965345 47.7696774437197, -122.321901148716 47.7701275086246, -122.321829221621 47.7702606979326, -122.320438284123 47.7722060799918, -122.319581114785 47.7733450166839, -122.31912620036 47.7740475018599, -122.318835056451 47.7745835183026, -122.318664525644 47.7749835465404, -122.318453307433 47.7757021062378, -122.318375968976 47.7760261765692, -122.318196575838 47.7768137811918, -122.31807355372 47.7773957545915, -122.317959179723 47.7778973638297, -122.317888760662 47.7781886420156, -122.317381203045 47.7802880108352, -122.317015414675 47.781909827079, -122.316747800658 47.7831958003875, -122.316674432234 47.7839663692322, -122.316610794358 47.7848628826275, -122.31658692184 47.7856359357696, -122.316601465981 47.7871275622904, -122.316603105745 47.7872815957179, -122.316630108654 47.7898167066743, -122.3166262836607 47.79091216)"
13,5,S,D,179.0,181.0,"LINESTRING (-122.3166262836607 47.79091216, -122.316623070485 47.7918323927494, -122.316615701569 47.7919483123092, -122.316578891985 47.7923122977805, -122.316527194717 47.7927253070542, -122.316489534072 47.7929752328856, -122.31642761055 47.7933210771559, -122.316356793472 47.7936440032146, -122.315962783234 47.7952460807453, -122.315669171233 47.7964441974321, -122.315220866874 47.7981851619497, -122.315107576445 47.7986288959782, -122.314881129574 47.7994996583576, -122.314779170876 47.7998641650105, -122.314660362417 47.8001818383857, -122.314522992208 47.8005401185796, -122.314350158725 47.8008821500288, -122.314156812917 47.8012076981572, -122.313917016009 47.8015865892321, -122.313766324785 47.8018028526701, -122.313571755538 47.8020410104319, -122.313345651915 47.8023212915176, -122.313110912134 47.8025545549457, -122.312893101051 47.8027709985576, -122.312402649305 47.8031739767588, -122.312054274576 47.8034602111272, -122.311284917503 47.803984288823, -122.310763915961 47.8042980719808, -122.310168953495 47.8046199504306, -122.306940970832 47.8063389450926, -122.306088505077 47.8067986581119, -122.305512693769 47.8071149837509, -122.304081964257 47.807868888133, -122.30349561208 47.8081819503612, -122.30303335562 47.8084290830364, -122.302924869977 47.8084872160301, -122.301742700666 47.8091057333882, -122.298386278754 47.810894868846, -122.29630625852 47.8120111714225, -122.294140417147 47.8131676648418, -122.292695943119 47.8139383367392, -122.291914556486 47.8143567991766, -122.291639913869 47.8145044356219, -122.290798242558 47.8149560530701, -122.2885528491678 47.81616077)"
14,5,S,D,181.0,183.0,"LINESTRING (-122.2885528491678 47.81616077, -122.288457933976 47.8162116946794, -122.285322575176 47.8178810290267, -122.282950555535 47.8191435161847, -122.279538903058 47.8209516206213, -122.279190494005 47.8211392418192, -122.277476047838 47.8220624506149, -122.274949535161 47.8234052408925, -122.270943298224 47.825544962279, -122.269078895652 47.826525462371, -122.268035064637 47.8270922346303, -122.267671119423 47.8273095642643, -122.267287185545 47.8275509944764, -122.266813587488 47.8278741964307, -122.266193791121 47.8283088281452, -122.26580457544 47.8285840469375, -122.265411464482 47.8289158730421, -122.265024117874 47.8292711320815, -122.264782245483 47.8294998849256, -122.264535942329 47.8297455034472, -122.264294962146 47.8300011180047, -122.264059656814 47.8302726184777, -122.263799698598 47.8305629459747, -122.263564698943 47.830848708138, -122.263343261993 47.8311459389134, -122.263078279606 47.8315348378837, -122.262973734564 47.8316946513837, -122.262819466767 47.8319304738493, -122.262779861336 47.8319968438937, -122.262746098669 47.8320555263398, -122.262410575418 47.8326947414908, -122.262332586125 47.8328490213653, -122.262129182329 47.8332994521438, -122.262004887096 47.8336137823906, -122.261881706015 47.8339616954269, -122.261756207551 47.8343902771008, -122.261625952441 47.8348476042837, -122.260539596744 47.839000650422, -122.2605082845512 47.83912349)"
0,90,E,I,1.0,5.0,"LINESTRING (-122.320788 47.59365578889363, -122.319541621565 47.5940024738149, -122.318903466943 47.5941837037568, -122.318712216267 47.5942388209635, -122.318471501956 47.5942996994603, -122.31813680665 47.5943906062714, -122.318015624242 47.5944214514198, -122.317568899726 47.5945399687389, -122.317055961449 47.5946737947306, -122.316933710649 47.5947092694206, -122.316661342655 47.5947706401043, -122.316440994395 47.5948097766459, -122.316209855523 47.5948419380587, -122.315967435115 47.59485285711, -122.315643606125 47.5948398007855, -122.31532215033 47.5948129229777, -122.315025028494 47.5947675655544, -122.31480201631 47.5947281938998, -122.314597699237 47.5946744044656, -122.314354033842 47.5945923562612, -122.314022600277 47.594468982836, -122.313711781291 47.5943310084769, -122.313431890679 47.5941711292174, -122.313215300214 47.5940102666184, -122.312953842907 47.5937715529961, -122.312756418654 47.5935532652744, -122.312535710572 47.593271076474, -122.312281172808 47.5929251458942, -122.312115645285 47.5927135013499, -122.311355449128 47.591775619864, -122.311144160141 47.5914865287837, -122.310897820029 47.591215356634, -122.310624864298 47.5909583486071, -122.31034814726 47.5907481135878, -122.309987915458 47.5905252101603, -122.309574551088 47.590346812198, -122.3091273542 47.590195820533, -122.308661890639 47.5900921541617, -122.308292125393 47.5900273233142, -122.307853311837 47.5899770057195, -122.307450499583 47.5899630900725, -122.306453557393 47.5899783423801, -122.304139373181 47.5900096532991, -122.303325180434 47.5900220180412, -122.303121632999 47.5900251224945, -122.302493843571 47.5900340178563, -122.296409211501 47.5901186487327, -122.295072615604 47.5901056351945, -122.294013722496 47.5900769810586, -122.292463859062 47.5900714115797, -122.289144696455 47.5900421919044, -122.288507875603 47.5900439996695, -122.287852780502 47.5900284117237, -122.287258780899 47.5899955081652, -122.287028814757 47.5899827680937, -122.286151414004 47.5899503229799, -122.282955038994 47.5898749245196, -122.276616923684 47.5897287988723, -122.264078031223 47.5894544723493, -122.258727285533 47.5893329726156, -122.256408081805 47.5892756412191, -122.254248489804 47.5892385288154, -122.253971540798 47.5892438187724, -122.253677570357 47.5892556018477, -122.253308765842 47.5892798111973, -122.252805475052 47.5893294973203, -122.252618873659 47.5893537651545, -122.252258228608 47.5894129511449, -122.251883234949 47.5894891504596, -122.251484195184 47.5895892330376, -122.251060985099 47.5897098396416, -122.250692611575 47.5898363374606, -122.250256159104 47.5900075417709, -122.249816847845 47.5902053114976, -122.249363593311 47.5904324406053, -122.24873690142 47.5907464740031, -122.248390130993 47.5909264082528, -122.248067743515 47.5910925306575, -122.247764658754 47.5912415666512, -122.247382361262 47.5913985072219, -122.246994653222 47.5915420860273, -122.246645232618 47.5916414053081, -122.246305415137 47.5917305034606, -122.245900936051 47.5918172045528, -122.24540665428 47.5918918099081, -122.24494624851 47.5919390248342, -122.244524787149 47.5919621347356, -122.244107744785 47.5919683746333, -122.243610385626 47.5919489330396, -122.243127260269 47.5919091142133, -122.242708022587 47.5918481769973, -122.24222325898 47.591757977263, -122.241787591239 47.5916502396641, -122.241371127656 47.5915220522182, -122.240989202798 47.5913866294516, -122.240600997852 47.5912109737504, -122.240242149964 47.5910214406292, -122.239863084759 47.5907997576105, -122.239418094787 47.5905470221001, -122.23892804726 47.5902701736069, -122.238514134329 47.5900426037765, -122.238106999364 47.5898149305483, -122.237700160889 47.5895964155261, -122.23732131195 47.5894049866421, -122.236922149116 47.589213856522, -122.236557891341 47.5890542850184, -122.236125620757 47.5888865613027, -122.23482649337 47.5884126317116, -122.234186785063 47.5881938115135, -122.233679699985 47.5880266223923, -122.233072014843 47.5878206067066, -122.232463685362 47.5875944361039, -122.231717971127 47.5873332047226, -122.23168 47.58731920973393)"
0,90,W,D,1.0,5.0,"LINESTRING (-122.320788 47.59370371663184, -122.319691307563 47.5940086045751, -122.318878906348 47.5942376436524, -122.318347814491 47.5943873154197, -122.318028329761 47.594475059173, -122.317522108426 47.5946286915118, -122.317091201719 47.5947589609888, -122.31674890528 47.5948621024672, -122.316529289713 47.5949226480759, -122.316277771649 47.594976551062, -122.315994369723 47.5950238118287, -122.315749560919 47.5950456608424, -122.315545855269 47.5950567155084, -122.315271436267 47.5950618953795, -122.31498322336 47.5950560911561, -122.314634414186 47.595024556341, -122.314389644121 47.5949846832199, -122.314134975474 47.5949323611594, -122.31371840053 47.5948203952611, -122.313574368726 47.5947631976831, -122.313335693751 47.5946684160098, -122.313042019194 47.5945049683154, -122.31277237162 47.5943176263378, -122.312500557904 47.5940664730159, -122.312251629558 47.5937578371044, -122.311991068068 47.5933989779315, -122.311066011053 47.5921298073869, -122.310853108192 47.5918575732755, -122.310650850917 47.5916532262009, -122.31043278223 47.5914743094664, -122.310196086719 47.5913057723536, -122.309933760751 47.5911569965415, -122.309637296586 47.5910057670189, -122.309307600473 47.5908733845333, -122.308931126133 47.5907600608031, -122.308589595346 47.5906782770107, -122.308330413718 47.5906272972116, -122.308110161995 47.590599923912, -122.30777863334 47.5905744071906, -122.307332406647 47.5905605696657, -122.30676775302 47.5905621813475, -122.3062232814 47.5905631528437, -122.305119440482 47.5905339247626, -122.304619936792 47.5905277117705, -122.304412900278 47.5905251420297, -122.303742529611 47.5905213162105, -122.303295614598 47.5905187647426, -122.303077608112 47.5905175524895, -122.30246780261 47.5905140959834, -122.294033066865 47.5904861533585, -122.293334387186 47.5904839987845, -122.292463248457 47.5904812902007, -122.288540602616 47.5904452196318, -122.288156864205 47.5904408141485, -122.287931800219 47.5904442661635, -122.287702982918 47.5904406352367, -122.287498187988 47.5904372337518, -122.287189109259 47.5904252014241, -122.286934639364 47.5904148653761, -122.285936532466 47.590356844658, -122.282958803934 47.5902848169515, -122.281979247648 47.5902626350935, -122.276581161487 47.5901402476453, -122.264064602494 47.5898565316687, -122.258772460389 47.5897364477377, -122.257875614631 47.5897176339757, -122.254302091609 47.5896375873501, -122.253859911141 47.5896341608786, -122.253462635687 47.5896367753969, -122.253075836435 47.5896560343443, -122.252807635945 47.58968608232, -122.252660135767 47.5897026078851, -122.252254694953 47.5897591046498, -122.251894594238 47.5898350836932, -122.251525008988 47.5899246411842, -122.251180460127 47.5900205430791, -122.250826645511 47.5901367436467, -122.25048090782 47.5902715088652, -122.250160551919 47.5904211345022, -122.249883757737 47.5905715302876, -122.249063668862 47.5910171111873, -122.248702775353 47.5912207786948, -122.248321801416 47.5914180217936, -122.247949757871 47.5915848920518, -122.247581914184 47.5917281749616, -122.247115207223 47.5918863789526, -122.246662075227 47.5920040557138, -122.246317068499 47.5920865108278, -122.245897255109 47.5921600000122, -122.245491788581 47.5922164767893, -122.245006442677 47.5922607035798, -122.244525072029 47.5922746285551, -122.244102953021 47.5922775853318, -122.243620264748 47.5922512034936, -122.243117058093 47.5922049641651, -122.242722973428 47.5921537333817, -122.242298109086 47.592072717401, -122.241862549661 47.5919683401693, -122.24148160695 47.591863142782, -122.241089858825 47.5917312260975, -122.240702418152 47.5915790815194, -122.240345841587 47.5914431198541, -122.239928170818 47.5912298873757, -122.239613064342 47.5910717092569, -122.238337683096 47.5904370857226, -122.237727655293 47.59016056577, -122.237311713587 47.5899837438885, -122.237166565343 47.5899220394491, -122.236557533315 47.5896757389126, -122.235964496177 47.5894627963608, -122.235256187609 47.5892179674557, -122.234469408681 47.5889443764659, -122.232918723834 47.5884191717476, -122.231685921879 47.587995304261, -122.23168 47.58799309657642)"
0,90,E,I,5.0,7.0,"LINESTRING (-122.23168 47.58731920973393, -122.230800271703 47.5869949689615, -122.229899232554 47.5866140690925, -122.228077758911 47.585794164467, -122.227559265897 47.5855568800375, -122.226936176195 47.5852966276641, -122.225845055027 47.5848074131165, -122.224868000391 47.5843884103309, -122.224057053867 47.5840375057322, -122.223271587182 47.58370638026, -122.222440153988 47.5833546412106, -122.220338056764 47.5824459987683, -122.219789089834 47.5822086920634, -122.219321230497 47.5819718803652, -122.218682608411 47.5816037977552, -122.216999742023 47.5804240877311, -122.216631595584 47.5801773827546, -122.21616769985 47.5798628963033, -122.215920278099 47.5797165892418, -122.215651762089 47.5795705939696, -122.215351603487 47.579425064687, -122.214987695718 47.5792661900697, -122.214645814875 47.5791355519165, -122.214218854182 47.5789847451678, -122.21381392005 47.5788621728192, -122.213356239475 47.5787403762864, -122.213005417434 47.5786598481159, -122.212736201886 47.5786112215052, -122.212549119955 47.5785808687497, -122.212231315182 47.5785426982508, -122.211542053764 47.5784385773474, -122.210100253355 47.5782312482792, -122.207906388216 47.5779349661824, -122.20739007845 47.5778693791027, -122.206971783688 47.5778083787535, -122.206533273817 47.5777610361287, -122.206110083672 47.5777269090909, -122.205657544761 47.5777066542137, -122.205145975689 47.5777040572226, -122.204603792546 47.5777242305358, -122.204209045161 47.5777547218198, -122.203754008531 47.5778117796054, -122.203364034579 47.5778846843267, -122.20290985326 47.5779686047238, -122.202520730236 47.5780683752866, -122.202143515534 47.5781621602511, -122.200039487574 47.578713444324, -122.198129934893 47.5792133585272, -122.197841978996 47.5792891686799, -122.197172820571 47.5794615700389, -122.196984918364 47.5795099800583, -122.196590010233 47.5795988749335, -122.196107127473 47.5796801591028, -122.1961071 47.57968016284335)"
1,90,E,I,7.0,9.0,"LINESTRING (-122.1961071 47.57968016284335, -122.195682365158 47.5797379921142, -122.195117200021 47.5797583671212, -122.194603873611 47.5797495942656, -122.194324798474 47.5797286621896, -122.194116041338 47.5797130044147, -122.19394387096 47.5796910806602, -122.193642352206 47.5796526849778, -122.193494184201 47.5796245861491, -122.190769795249 47.5791130793224, -122.190328673197 47.5790649796644, -122.189764311365 47.5790502464129, -122.189662127516 47.5790517278076, -122.189522277184 47.5790537551209, -122.188940081248 47.579083932973, -122.188542602422 47.5791144869524, -122.188406913123 47.5791249167176, -122.188001563295 47.5791582869764, -122.181540856806 47.5797147602228, -122.179025293416 47.5799341613344, -122.178178083413 47.5800024615752, -122.17754918506 47.5800586540336, -122.176910227461 47.5801115325586, -122.176389466737 47.5801486572667, -122.175731057145 47.5801990536853, -122.175121035644 47.5802246218269, -122.174907761445 47.5802264498562, -122.174608044445 47.5802334703885, -122.174315504407 47.5802432584752, -122.174187830532 47.5802454162682, -122.173691024426 47.5802451540693, -122.173162928429 47.5802346610503, -122.172039525718 47.5802003783728, -122.17087599256 47.5801532215419, -122.169826946235 47.5801193512143, -122.169261166898 47.5800902771995, -122.168396661251 47.5800526256211, -122.165799333572 47.5799550137945, -122.161497650724 47.5797696716191, -122.158293849923 47.5796289645855, -122.1542405 47.57944588010513)"
2,90,E,I,9.0,11.0,"LINESTRING (-122.1542405 47.57944588010513, -122.154085236234 47.5794388670452, -122.152784027922 47.5793854615067, -122.151071073062 47.5793051721382, -122.14979878654 47.5792454908981, -122.14866987128 47.5791934067165, -122.145564445863 47.5790348624357, -122.140225888639 47.5787495593221, -122.139960681245 47.5787365530813, -122.138060431094 47.5786515675392, -122.136637408614 47.5785826007372, -122.136085506009 47.5785514648489, -122.135548086567 47.5785153266674, -122.134935592919 47.5784600782056, -122.134441925646 47.5783930789161, -122.133877837429 47.5782968242666, -122.133363494779 47.5782032287442, -122.132888551845 47.5780990003306, -122.132338237148 47.5779655824431, -122.131617101094 47.5777673527862, -122.131095544468 47.5775999252796, -122.130498511481 47.5773999519484, -122.128229939808 47.5765937048245, -122.124895710311 47.5753949230173, -122.122767314915 47.574638308946, -122.119534620527 47.5734870745064, -122.11621667622 47.5723033301373, -122.1146625 47.57174472808169)"
3,90,E,I,11.0,13.0,"LINESTRING (-122.1146625 47.57174472808169, -122.111343695543 47.5705518833013, -122.111002331931 47.5704280785675, -122.110561390939 47.5702675699202, -122.10910185169 47.5697481894227, -122.107340431321 47.5691172433101, -122.106565609044 47.5688359676347, -122.106079949153 47.5686505329525, -122.10497880653 47.5681727423543, -122.103555814111 47.5673940495671, -122.103098854362 47.5671262994424, -122.101585253789 47.5662594719582, -122.099723087786 47.5652399570098, -122.098586407639 47.564625275682, -122.098001690207 47.5642997366488, -122.0962140981 47.5633186568439, -122.094507122776 47.5623889594229, -122.093014034648 47.561547648053, -122.090376972265 47.5600782755703, -122.089013262125 47.5593333361715, -122.088640136752 47.5591305088276, -122.088187886298 47.5588883472075, -122.087688043053 47.5586333543564, -122.087224410436 47.5584135641233, -122.086876780508 47.5582516933551, -122.085871689008 47.557854818085, -122.084955898499 47.5575043186231, -122.084119726192 47.5571705821476, -122.08253685827 47.5565554240199, -122.0795083 47.55537998641159)"
4,90,E,I,13.0,15.0,"LINESTRING (-122.0795083 47.55537998641159, -122.075307846719 47.5537497153987, -122.071034886867 47.5522127746897, -122.067531572747 47.5508378793019, -122.06259626278 47.5489530539044, -122.061266670188 47.548423932238, -122.058073558211 47.5471864170808, -122.055940389644 47.546364057487, -122.055151419322 47.5460871273227, -122.054612179311 47.5459181997805, -122.054086535838 47.5457759400877, -122.05346727978 47.5456354465076, -122.052857853987 47.5455305210499, -122.052275127899 47.5454371359317, -122.051860518624 47.5453831594183, -122.050503369783 47.5452524823485, -122.048401873772 47.5450802763178, -122.047785089776 47.5450313502913, -122.047288292403 47.5449742928456, -122.046728944506 47.5448908164343, -122.046240267084 47.5448099407864, -122.04568097523 47.5446896785915, -122.045080936126 47.5445329951984, -122.044565321938 47.5443785499951, -122.04399894298 47.5441844538896, -122.04345668959 47.543966512959, -122.042868143891 47.5436920629043, -122.041129875082 47.5428602856468, -122.038621405296 47.5416649746032, -122.038027370635 47.5413704085841, -122.037377620179 47.5410362570459, -122.0373473 47.54101926791565)"
0,90,W,D,5.0,7.0,"LINESTRING (-122.23168 47.58799309657642, -122.231242523781 47.5878300048447, -122.230846869162 47.5876716494062, -122.230236986838 47.587416511354, -122.229754628662 47.5871880368788, -122.229387594682 47.5870048795857, -122.227726137178 47.5861470593961, -122.227222010043 47.5858974774092, -122.226770864218 47.5856542466132, -122.226607834664 47.5855698800669, -122.226225169416 47.5853718549967, -122.225344530632 47.5849541890642, -122.224552837441 47.5846231642146, -122.220107307089 47.5826968072179, -122.219543114854 47.5824497549142, -122.219203977022 47.5822868530043, -122.21861319587 47.581949359815, -122.216758683643 47.5806494134584, -122.216444447027 47.580452427892, -122.216127817243 47.5802633462436, -122.215730144681 47.5800533864969, -122.215355505943 47.579874852345, -122.214975374538 47.5797079295267, -122.214668378334 47.5795813965642, -122.214341960784 47.57946859177, -122.214005941724 47.5793660088493, -122.213630108495 47.579260646827, -122.213254705497 47.5791687205839, -122.212839917126 47.5790874508287, -122.212514166581 47.579027399547, -122.211906221256 47.5789297988925, -122.211322241421 47.5788375708288, -122.210678594507 47.5787428539136, -122.20995530589 47.5786475198757, -122.207984068499 47.578383672346, -122.207315703968 47.5782805904202, -122.206905795284 47.5782293686011, -122.206487458332 47.5781918127864, -122.206019593535 47.5781583394756, -122.205522591668 47.5781454519862, -122.205140287731 47.5781476867011, -122.204877928706 47.5781599663462, -122.204653775714 47.5781731313309, -122.204316280765 47.5781945967008, -122.203777876317 47.5782482560381, -122.203229383806 47.5783335562568, -122.202732410308 47.5784299054591, -122.198054581602 47.5796156162014, -122.197070802485 47.5798682704655, -122.196671513002 47.5799614465609, -122.196457880199 47.5800023697631, -122.196127379128 47.5800641218431, -122.1961071 47.58006738289355)"
1,90,W,D,7.0,9.0,"LINESTRING (-122.1961071 47.58006738289355, -122.195718419589 47.5801298858981, -122.195161645147 47.5801712825575, -122.19472940249 47.5801847081169, -122.194274491461 47.5801676835862, -122.193733355936 47.5801323859566, -122.193518106635 47.5801014315388, -122.193343531648 47.5800763267513, -122.19279186318 47.5799843760639, -122.192303484418 47.5798915038816, -122.191836205885 47.5797983224987, -122.191411349611 47.5797116644575, -122.190912424592 47.5796189422493, -122.190456376376 47.5795470130904, -122.19028609146 47.5795322468986, -122.190033106581 47.5795103091131, -122.189460619391 47.5794644913778, -122.189179283802 47.579449935275, -122.188367730543 47.5794818165346, -122.187983118973 47.5795100105945, -122.185424352045 47.5797131903116, -122.18188779138 47.5800058462459, -122.1788813856 47.5802578834589, -122.178009441878 47.5803242024682, -122.177434804111 47.5803694344434, -122.176890048872 47.5804175953463, -122.176325227886 47.5804593215989, -122.175747869669 47.5804930275825, -122.174995807131 47.580522175328, -122.174648472395 47.5805342350365, -122.174337047335 47.5805391345608, -122.173914978229 47.5805445716069, -122.173118327019 47.5805545147857, -122.17195098197 47.5805443847203, -122.170857672372 47.5805197403532, -122.169230867541 47.5804664441042, -122.168420194483 47.5804348979504, -122.167362420661 47.5803883456791, -122.165801467536 47.5803367412452, -122.163812594995 47.580265596538, -122.16313570939 47.5802347431904, -122.161405713636 47.5801558674679, -122.158270520466 47.5800101136995, -122.1542405 47.5798078331129)"
2,90,W,D,9.0,11.0,"LINESTRING (-122.1542405 47.5798078331129, -122.154078169509 47.5797996851873, -122.151997860792 47.5796964250884, -122.151059831987 47.5796498532317, -122.144555395132 47.5793073801407, -122.143110902049 47.5792404591513, -122.141908515418 47.5791952536294, -122.140232628625 47.5791341948952, -122.139968955427 47.5791185691275, -122.138086753315 47.5790086297705, -122.136563018662 47.5789346868602, -122.135971696916 47.5789018108968, -122.135414532164 47.5788565748935, -122.134951157745 47.5788059519322, -122.134352870916 47.5787420776177, -122.133754409101 47.5786446464428, -122.133235098757 47.5785511226574, -122.132658552315 47.5784245551346, -122.132114905473 47.5782946428073, -122.131508754432 47.5781216810602, -122.130907057389 47.5779318546141, -122.130289652811 47.5777153668984, -122.128055524496 47.5769166460323, -122.124762298805 47.5757428773146, -122.1241260988 47.5755192133862, -122.11934597415 47.573815626465, -122.116018086762 47.5726320163625, -122.1146625 47.5721484615872)"
3,90,W,D,11.0,13.0,"LINESTRING (-122.1146625 47.5721484615872, -122.11095606723 47.570826330599, -122.110713397761 47.5707370404112, -122.110460241565 47.5706450214604, -122.1101830227 47.5705488870344, -122.108776641827 47.5700565049124, -122.107765845499 47.5696968767663, -122.105749281301 47.5689127517688, -122.104723258067 47.5684562542464, -122.103722036442 47.5679457947196, -122.102415598881 47.5672369728048, -122.101288985731 47.5666227816778, -122.0997595965 47.5657472377303, -122.098671027816 47.5651586180274, -122.096479537457 47.5639635928071, -122.096015901474 47.5636908315358, -122.094266381866 47.5627290378742, -122.090783340293 47.5608065858024, -122.087516954078 47.5590215002921, -122.087042777126 47.5588087517148, -122.086731174199 47.5586761408121, -122.085965437625 47.5583474077528, -122.08536984206 47.5581234568347, -122.084791823144 47.5578992638329, -122.084187094765 47.5576635318483, -122.082852882594 47.5571342515157, -122.080755136628 47.556347558153, -122.0795083 47.55586587675039)"
4,90,W,D,13.0,15.0,"LINESTRING (-122.0795083 47.55586587675039, -122.079296926778 47.5557842184579, -122.078256093031 47.5553639615804, -122.075135448814 47.5541626120297, -122.072699518781 47.5532256464983, -122.071142383243 47.5525802391931, -122.069436105266 47.5519427704125, -122.063665553844 47.5496760054405, -122.061053960695 47.5486727456932, -122.059238526234 47.5479562531849, -122.056900306161 47.5470355013441, -122.056571450709 47.5469089921312, -122.055753705636 47.5465926577646, -122.054458309736 47.5461696440974, -122.054112416791 47.5460612043723, -122.053438445056 47.5458920512673, -122.052723699432 47.5457524655691, -122.051846901571 47.5456258076807, -122.050395734378 47.5454800207415, -122.048303836094 47.5452932661478, -122.04776155599 47.5452467112442, -122.047283768981 47.5451992971426, -122.046848944519 47.54513049399, -122.046116933535 47.545006465326, -122.045572616639 47.5448893627569, -122.044927732078 47.5447265530492, -122.044291802011 47.5445300218763, -122.04370508929 47.5443193920785, -122.043263311397 47.5441437991026, -122.042871336697 47.5439742680506, -122.040903627294 47.5430258867383, -122.038478591247 47.5418751868326, -122.037885038707 47.5415974155812, -122.0373473 47.54133448463671)"
0,405,N,I,0.0,2.0,"LINESTRING (-122.2640881626538 47.46152304, -122.263847131073 47.461584100864, -122.263618976288 47.4616541885562, -122.263089382131 47.4618416107838, -122.262719632232 47.4620026161492, -122.262361823047 47.4621584166493, -122.262023157989 47.4623053019986, -122.26171963006 47.4624174344615, -122.261444816842 47.4624988871145, -122.261150085332 47.4625772806008, -122.260844780697 47.4626356707164, -122.260529241541 47.4626841327088, -122.260228115552 47.462718935975, -122.259906515041 47.4627338838124, -122.259524931778 47.4627329366801, -122.25917239872 47.4627113870591, -122.258889095606 47.4626854291589, -122.258610300647 47.4626459582064, -122.258334789805 47.4625885422342, -122.257559126985 47.4623977385, -122.256744532846 47.4621705768524, -122.256044434144 47.4619938488917, -122.255470899446 47.4618815347651, -122.25490353297 47.4618060854666, -122.254336613759 47.4617701027639, -122.253796544256 47.4617454967338, -122.253226874537 47.461750727414, -122.252678001827 47.4617858822571, -122.252090280175 47.461845146226, -122.251370919429 47.4619702352141, -122.250630078126 47.462149186718, -122.250123038066 47.4622981819572, -122.249874020073 47.4623771991286, -122.249379431039 47.4625341373, -122.249136424351 47.4626098687158, -122.248120076757 47.4629263408927, -122.245865596399 47.4636277455167, -122.245221507816 47.4638295794778, -122.244102840408 47.4641998117599, -122.242269191731 47.464803325655, -122.241300213302 47.4651041633121, -122.240828654862 47.465251357768, -122.239374394776 47.465706268299, -122.237716496504 47.4662043976877, -122.237118602586 47.4663847103141, -122.236443671309 47.4665709299785, -122.235907068692 47.4666931936418, -122.235355965465 47.4668013895176, -122.234850155506 47.4668843319185, -122.234378179317 47.4669552216903, -122.233944693679 47.4670128607891, -122.233561755257 47.4670554641015, -122.233116464634 47.4670928067669, -122.232709518918 47.4671226097168, -122.23213127904 47.4671636574224, -122.231374511263 47.46720824982, -122.230287783883 47.4672529858602, -122.229410644512 47.4672660321408, -122.228582624872 47.4672783417559, -122.225994228428 47.4673453468596, -122.2250958060384 47.46738431)"
1,405,N,I,2.0,4.0,"LINESTRING (-122.2250958060384 47.46738431, -122.223333238787 47.4674607497193, -122.222190662292 47.4675306182571, -122.218945405776 47.4677063234327, -122.218353894766 47.4677405183349, -122.217605235772 47.4677871995887, -122.215213774212 47.4679251524109, -122.214205339651 47.4680038691016, -122.213172781555 47.468103092032, -122.212100911899 47.4682129665271, -122.211726849891 47.4682601843698, -122.210383264965 47.4684297768754, -122.209766450635 47.4685127753207, -122.209121098438 47.4686331517562, -122.208535936151 47.4687761646371, -122.20832579603 47.4688412390175, -122.207746188131 47.4690396612982, -122.207560667311 47.4691116615142, -122.207232905688 47.4692523088877, -122.20691857329 47.4693995728595, -122.206729782721 47.4694914545649, -122.206410280887 47.4696689357065, -122.206014589627 47.4699123890458, -122.20570463623 47.4701387196973, -122.205424183662 47.4703578949296, -122.205153960478 47.4705870006241, -122.204932840165 47.4708019455319, -122.20475598122 47.4710061582962, -122.204622525102 47.471172771032, -122.20449423824 47.4713460298065, -122.204385442539 47.4715089225493, -122.204248637753 47.4717259887117, -122.204150066917 47.4718988107187, -122.204015079823 47.4721729776194, -122.203923174601 47.4723994684461, -122.203850870742 47.4726189509716, -122.203797636011 47.4728146299263, -122.203755268333 47.4730403948902, -122.203727759313 47.4732659421722, -122.20369529789 47.4734915610597, -122.203682010722 47.4736967376889, -122.203582701619 47.4750226527493, -122.203531078377 47.4757118154238, -122.203490763179 47.4762500442227, -122.203469277795 47.4765091036274, -122.203428177854 47.4768560550898, -122.203376992994 47.477137458613, -122.203279973626 47.4774124496072, -122.203183852683 47.4776625222867, -122.203062530827 47.4778995217035, -122.202892947323 47.4781775519293, -122.202655181053 47.4784935460276, -122.202391782567 47.4787830304941, -122.202078817986 47.4790754228936, -122.201818033487 47.479288754637, -122.201459105078 47.4795359515403, -122.201131524079 47.4797507497683, -122.200827174683 47.4799545235114, -122.20060545675 47.480096615357, -122.199871043042 47.4805672689556, -122.199567576862 47.480775200504, -122.199313760894 47.4809685698741, -122.19907254523 47.481177073277, -122.198976970457 47.4812685197511, -122.198849367097 47.481392328833, -122.197935430005 47.4823630699618, -122.1970130034964 47.48333778)"
